County	Contest	Candidate	CountyVotes	CountyPercent	StateVotes	StatePercent 
Stevens	United States House of Representatives 001	R-Roger Marshall	1419	81	166051	66 
Stevens	Kansas Senate 039	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Kansas Senate 039	D-A. Zacheriah Worf	242	14	3322	17 
Stevens	Kansas Senate 039	R-John Doll	1519	86	16792	84 
Stevens	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Supreme Court Justice- 01	Carol A. Beier -  YES	816	48	603487	56 
Stevens	Supreme Court Justice- 01	Carol A. Beier - NO	878	52	471746	44 
Stevens	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Supreme Court Justice- 02	Dan Biles -  YES	795	47	593419	56 
Stevens	Supreme Court Justice- 02	Dan Biles - NO	888	53	475709	45 
Stevens	Supreme Court Justice- 03	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Supreme Court Justice- 03	Lawton R. Nuss -  YES	797	48	589756	55 
Stevens	Supreme Court Justice- 03	Lawton R. Nuss - NO	880	53	477811	45 
Stevens	Supreme Court Justice- 05	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Supreme Court Justice- 05	Marla Luckert -  YES	791	48	596888	56 
Stevens	Supreme Court Justice- 05	Marla Luckert - NO	873	53	469735	44 
Stevens	Supreme Court Justice- 07	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Supreme Court Justice- 07	Caleb Stegall -  YES	1267	76	755545	71 
Stevens	Supreme Court Justice- 07	Caleb Stegall - NO	410	24	310988	29 
Stevens	Court of Appeals Judge- 02	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Court of Appeals Judge- 02	Steve Leben -  YES	701	47	617131	60 
Stevens	Court of Appeals Judge- 02	Steve Leben - NO	806	54	416193	40 
Stevens	Court of Appeals Judge- 03	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Court of Appeals Judge- 03	G. Joseph Pierron -  YES Jr.	794	50	611319	59 
Stevens	Court of Appeals Judge- 03	G. Joseph Pierron - NO Jr.	809	51	418095	41 
Stevens	Court of Appeals Judge- 06	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Court of Appeals Judge- 06	David E. Bruns -  YES	1210	75	741207	72 
Stevens	Court of Appeals Judge- 06	David E. Bruns - NO	408	25	289276	28 
Stevens	Court of Appeals Judge- 08	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Court of Appeals Judge- 08	G. Gordon Atcheson -  YES	793	50	609239	59 
Stevens	Court of Appeals Judge- 08	G. Gordon Atcheson - NO	804	50	418119	41 
Stevens	Court of Appeals Judge- 09	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Court of Appeals Judge- 09	Karen Arnold-Burger  - YES	806	50	619984	60 
Stevens	Court of Appeals Judge- 09	Karen Arnold-Burger - NO	793	50	407733	40 
Stevens	Court of Appeals Judge- 14	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Court of Appeals Judge- 14	Kathryn A. Gardner -  YES	1232	77	747292	73 
Stevens	Court of Appeals Judge- 14	Kathryn A. Gardner - NO	373	23	281959	27 
Stevens	Constitutional Amendment	Candidate	CountyVotes	County	StateVotes	State 
Stevens	Constitutional Amendment	Constitutional Amendment -  YES	1620	93	914850	81 
Stevens	Constitutional Amendment	Constitutional Amendment - NO	126	7	210123	19 
Sumner	President / Vice President	Candidate	CountyVotes	County	StateVotes	State 
Sumner	President / Vice President	i-Jill Stein	199	2	22698	2 
Sumner	President / Vice President	D-Hillary Rodham Clinton	2039	22	414788	36 
Sumner	President / Vice President	L-Gary Johnson	412	4	53648	5 
Sumner	President / Vice President	R-Donald J. Trump	6844	72	656009	57 
Sumner	United States Senate	Candidate	CountyVotes	County	StateVotes	State 
Sumner	United States Senate	D-Patrick Wiesner	2082	22	368672	32 
Sumner	United States Senate	L-Robert D. Garrard	650	7	63428	6 
Sumner	United States Senate	R-Jerry Moran	6703	71	716661	62 
Sumner	United States House of Representatives 004	Candidate	CountyVotes	County	StateVotes	State 
Sumner	United States House of Representatives 004	i-Miranda Allen	1001	11	18358	7 
Sumner	United States House of Representatives 004	D-Daniel B. Giroux	1891	20	78822	29 
Sumner	United States House of Representatives 004	L-Gorden J. Bakken	290	3	7420	3 
Sumner	United States House of Representatives 004	R-Michael Pompeo	6269	66	163406	61 
Sumner	Kansas Senate 032	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Kansas Senate 032	D-Don Shimkus	3769	41	9621	38 
Sumner	Kansas Senate 032	R-Larry W. Alley	5536	60	15852	62 
Sumner	Kansas House of Representatives 080	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Kansas House of Representatives 080	D-Michelle Schiltz	1144	46	2079	31 
Sumner	Kansas House of Representatives 080	R-Anita Judd-Jenkins	1328	54	4557	69 
Sumner	Kansas House of Representatives 082	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Kansas House of Representatives 082	D-Danette Harris	177	46	3686	38 
Sumner	Kansas House of Representatives 082	R-Pete DeGraaf	212	55	5916	62 
Sumner	Kansas House of Representatives 116	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Kansas House of Representatives 116	D-Jolene E. Roitman	1906	49	3687	40 
Sumner	Kansas House of Representatives 116	R-Kyle D. Hoffman	1993	51	5434	60 
Sumner	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Supreme Court Justice- 01	Carol A. Beier -  YES	4850	53	603487	56 
Sumner	Supreme Court Justice- 01	Carol A. Beier - NO	4394	48	471746	44 
Sumner	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Supreme Court Justice- 02	Dan Biles -  YES	4824	52	593419	56 
Sumner	Supreme Court Justice- 02	Dan Biles - NO	4415	48	475709	45 
Sumner	Supreme Court Justice- 03	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Supreme Court Justice- 03	Lawton R. Nuss -  YES	4836	52	589756	55 
Sumner	Supreme Court Justice- 03	Lawton R. Nuss - NO	4390	48	477811	45 
Sumner	Supreme Court Justice- 05	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Supreme Court Justice- 05	Marla Luckert -  YES	4843	53	596888	56 
Sumner	Supreme Court Justice- 05	Marla Luckert - NO	4387	48	469735	44 
Sumner	Supreme Court Justice- 07	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Supreme Court Justice- 07	Caleb Stegall -  YES	6509	71	755545	71 
Sumner	Supreme Court Justice- 07	Caleb Stegall - NO	2719	30	310988	29 
Sumner	Court of Appeals Judge- 02	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Court of Appeals Judge- 02	Steve Leben -  YES	5151	57	617131	60 
Sumner	Court of Appeals Judge- 02	Steve Leben - NO	3873	43	416193	40 
Sumner	Court of Appeals Judge- 03	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Court of Appeals Judge- 03	G. Joseph Pierron -  YES Jr.	5117	57	611319	59 
Sumner	Court of Appeals Judge- 03	G. Joseph Pierron - NO Jr.	3882	43	418095	41 
Sumner	Court of Appeals Judge- 06	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Court of Appeals Judge- 06	David E. Bruns -  YES	6282	70	741207	72 
Sumner	Court of Appeals Judge- 06	David E. Bruns - NO	2719	30	289276	28 
Sumner	Court of Appeals Judge- 08	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Court of Appeals Judge- 08	G. Gordon Atcheson -  YES	5081	57	609239	59 
Sumner	Court of Appeals Judge- 08	G. Gordon Atcheson - NO	3874	43	418119	41 
Sumner	Court of Appeals Judge- 09	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Court of Appeals Judge- 09	Karen Arnold-Burger  - YES	5118	57	619984	60 
Sumner	Court of Appeals Judge- 09	Karen Arnold-Burger - NO	3843	43	407733	40 
Sumner	Court of Appeals Judge- 14	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Court of Appeals Judge- 14	Kathryn A. Gardner -  YES	6325	71	747292	73 
Sumner	Court of Appeals Judge- 14	Kathryn A. Gardner - NO	2629	29	281959	27 
Sumner	Constitutional Amendment	Candidate	CountyVotes	County	StateVotes	State 
Sumner	Constitutional Amendment	Constitutional Amendment -  YES	8315	88	914850	81 
Sumner	Constitutional Amendment	Constitutional Amendment - NO	1124	12	210123	19 
Thomas	President / Vice President	Candidate	CountyVotes	County	StateVotes	State 
Thomas	President / Vice President	i-Jill Stein	55	2	22698	2 
Thomas	President / Vice President	D-Hillary Rodham Clinton	467	13	414788	36 
Thomas	President / Vice President	L-Gary Johnson	129	4	53648	5 
Thomas	President / Vice President	R-Donald J. Trump	2832	81	656009	57 
Thomas	United States Senate	Candidate	CountyVotes	County	StateVotes	State 
Thomas	United States Senate	D-Patrick Wiesner	410	12	368672	32 
Thomas	United States Senate	L-Robert D. Garrard	140	4	63428	6 
Thomas	United States Senate	R-Jerry Moran	2946	84	716661	62 
Thomas	United States House of Representatives 001	Candidate	CountyVotes	County	StateVotes	State 
Thomas	United States House of Representatives 001	i-Alan LaPolice	573	17	66218	26 
Thomas	United States House of Representatives 001	L-Kerry Burt	138	4	18415	7 
Thomas	United States House of Representatives 001	R-Roger Marshall	2722	79	166051	66 
Thomas	Kansas Senate 040	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Kansas Senate 040	D-Alex Herman	559	16	8125	26 
Thomas	Kansas Senate 040	R-Richard (Rick) Billinger	2907	84	23633	74 
Thomas	Kansas House of Representatives 120	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Kansas House of Representatives 120	D-Bonita L. Peterson	455	16	1523	15 
Thomas	Kansas House of Representatives 120	R-Adam Smith	2447	84	8717	85 
Thomas	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Supreme Court Justice- 01	Carol A. Beier -  YES	1502	45	603487	56 
Thomas	Supreme Court Justice- 01	Carol A. Beier - NO	1855	55	471746	44 
Thomas	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Supreme Court Justice- 02	Dan Biles -  YES	1496	45	593419	56 
Thomas	Supreme Court Justice- 02	Dan Biles - NO	1857	55	475709	45 
Thomas	Supreme Court Justice- 03	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Supreme Court Justice- 03	Lawton R. Nuss -  YES	1511	45	589756	55 
Thomas	Supreme Court Justice- 03	Lawton R. Nuss - NO	1838	55	477811	45 
Thomas	Supreme Court Justice- 05	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Supreme Court Justice- 05	Marla Luckert -  YES	1537	46	596888	56 
Thomas	Supreme Court Justice- 05	Marla Luckert - NO	1812	54	469735	44 
Thomas	Supreme Court Justice- 07	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Supreme Court Justice- 07	Caleb Stegall -  YES	2335	70	755545	71 
Thomas	Supreme Court Justice- 07	Caleb Stegall - NO	1014	30	310988	29 
Thomas	Court of Appeals Judge- 02	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Court of Appeals Judge- 02	Steve Leben -  YES	1578	48	617131	60 
Thomas	Court of Appeals Judge- 02	Steve Leben - NO	1727	52	416193	40 
Thomas	Court of Appeals Judge- 03	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Court of Appeals Judge- 03	G. Joseph Pierron -  YES Jr.	1553	47	611319	59 
Thomas	Court of Appeals Judge- 03	G. Joseph Pierron - NO Jr.	1734	53	418095	41 
Thomas	Court of Appeals Judge- 06	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Court of Appeals Judge- 06	David E. Bruns -  YES	2258	69	741207	72 
Thomas	Court of Appeals Judge- 06	David E. Bruns - NO	1038	32	289276	28 
Thomas	Court of Appeals Judge- 08	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Court of Appeals Judge- 08	G. Gordon Atcheson -  YES	1546	47	609239	59 
Thomas	Court of Appeals Judge- 08	G. Gordon Atcheson - NO	1743	53	418119	41 
Thomas	Court of Appeals Judge- 09	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Court of Appeals Judge- 09	Karen Arnold-Burger  - YES	1557	47	619984	60 
Thomas	Court of Appeals Judge- 09	Karen Arnold-Burger - NO	1729	53	407733	40 
Thomas	Court of Appeals Judge- 14	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Court of Appeals Judge- 14	Kathryn A. Gardner -  YES	2298	70	747292	73 
Thomas	Court of Appeals Judge- 14	Kathryn A. Gardner - NO	1005	30	281959	27 
Thomas	Constitutional Amendment	Candidate	CountyVotes	County	StateVotes	State 
Thomas	Constitutional Amendment	Constitutional Amendment -  YES	3099	90	914850	81 
Thomas	Constitutional Amendment	Constitutional Amendment - NO	342	10	210123	19 
Trego	President / Vice President	Candidate	CountyVotes	County	StateVotes	State 
Trego	President / Vice President	i-Jill Stein	17	1	22698	2 
Trego	President / Vice President	D-Hillary Rodham Clinton	193	13	414788	36 
Trego	President / Vice President	L-Gary Johnson	38	3	53648	5 
Trego	President / Vice President	R-Donald J. Trump	1211	83	656009	57 
Trego	United States Senate	Candidate	CountyVotes	County	StateVotes	State 
Trego	United States Senate	D-Patrick Wiesner	196	14	368672	32 
Trego	United States Senate	L-Robert D. Garrard	61	4	63428	6 
Trego	United States Senate	R-Jerry Moran	1189	82	716661	62 
Trego	United States House of Representatives 001	Candidate	CountyVotes	County	StateVotes	State 
Trego	United States House of Representatives 001	i-Alan LaPolice	291	21	66218	26 
Trego	United States House of Representatives 001	L-Kerry Burt	63	5	18415	7 
Trego	United States House of Representatives 001	R-Roger Marshall	1053	75	166051	66 
Trego	Kansas Senate 040	Candidate	CountyVotes	County	StateVotes	State 
Trego	Kansas Senate 040	D-Alex Herman	382	27	8125	26 
Trego	Kansas Senate 040	R-Richard (Rick) Billinger	1052	73	23633	74 
Trego	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Trego	Supreme Court Justice- 01	Carol A. Beier -  YES	625	45	603487	56 
Trego	Supreme Court Justice- 01	Carol A. Beier - NO	753	55	471746	44 
Trego	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Trego	Supreme Court Justice- 02	Dan Biles -  YES	623	45	593419	56 
Trego	Supreme Court Justice- 02	Dan Biles - NO	755	55	475709	45 
Trego	Supreme Court Justice- 03	Candidate	CountyVotes	County	StateVotes	State 
Trego	Supreme Court Justice- 03	Lawton R. Nuss -  YES	609	44	589756	55 
Trego	Supreme Court Justice- 03	Lawton R. Nuss - NO	767	56	477811	45 
Trego	Supreme Court Justice- 05	Candidate	CountyVotes	County	StateVotes	State 
Trego	Supreme Court Justice- 05	Marla Luckert -  YES	611	45	596888	56 
Trego	Supreme Court Justice- 05	Marla Luckert - NO	761	56	469735	44 
Trego	Supreme Court Justice- 07	Candidate	CountyVotes	County	StateVotes	State 
Trego	Supreme Court Justice- 07	Caleb Stegall -  YES	890	65	755545	71 
Trego	Supreme Court Justice- 07	Caleb Stegall - NO	486	35	310988	29 
Trego	Court of Appeals Judge- 02	Candidate	CountyVotes	County	StateVotes	State 
Trego	Court of Appeals Judge- 02	Steve Leben -  YES	656	50	617131	60 
Trego	Court of Appeals Judge- 02	Steve Leben - NO	652	50	416193	40 
Trego	Court of Appeals Judge- 03	Candidate	CountyVotes	County	StateVotes	State 
Trego	Court of Appeals Judge- 03	G. Joseph Pierron -  YES Jr.	652	50	611319	59 
Trego	Court of Appeals Judge- 03	G. Joseph Pierron - NO Jr.	650	50	418095	41 
Trego	Court of Appeals Judge- 06	Candidate	CountyVotes	County	StateVotes	State 
Trego	Court of Appeals Judge- 06	David E. Bruns -  YES	845	65	741207	72 
Trego	Court of Appeals Judge- 06	David E. Bruns - NO	458	35	289276	28 
Trego	Court of Appeals Judge- 08	Candidate	CountyVotes	County	StateVotes	State 
Trego	Court of Appeals Judge- 08	G. Gordon Atcheson -  YES	649	50	609239	59 
Trego	Court of Appeals Judge- 08	G. Gordon Atcheson - NO	648	50	418119	41 
Trego	Court of Appeals Judge- 09	Candidate	CountyVotes	County	StateVotes	State 
Trego	Court of Appeals Judge- 09	Karen Arnold-Burger  - YES	663	51	619984	60 
Trego	Court of Appeals Judge- 09	Karen Arnold-Burger - NO	629	49	407733	40 
Trego	Court of Appeals Judge- 14	Candidate	CountyVotes	County	StateVotes	State 
Trego	Court of Appeals Judge- 14	Kathryn A. Gardner -  YES	871	66	747292	73 
Trego	Court of Appeals Judge- 14	Kathryn A. Gardner - NO	440	34	281959	27 
Trego	Constitutional Amendment	Candidate	CountyVotes	County	StateVotes	State 
Trego	Constitutional Amendment	Constitutional Amendment -  YES	1263	89	914850	81 
Trego	Constitutional Amendment	Constitutional Amendment - NO	161	11	210123	19 
Wabaunsee	President / Vice President	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	President / Vice President	i-Jill Stein	69	2	22698	2 
Wabaunsee	President / Vice President	D-Hillary Rodham Clinton	773	23	414788	36 
Wabaunsee	President / Vice President	L-Gary Johnson	140	4	53648	5 
Wabaunsee	President / Vice President	R-Donald J. Trump	2358	71	656009	57 
Wabaunsee	United States Senate	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	United States Senate	D-Patrick Wiesner	616	18	368672	32 
Wabaunsee	United States Senate	L-Robert D. Garrard	195	6	63428	6 
Wabaunsee	United States Senate	R-Jerry Moran	2567	76	716661	62 
Wabaunsee	United States House of Representatives 001	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	United States House of Representatives 001	i-Alan LaPolice	591	18	66218	26 
Wabaunsee	United States House of Representatives 001	L-Kerry Burt	265	8	18415	7 
Wabaunsee	United States House of Representatives 001	R-Roger Marshall	2374	74	166051	66 
Wabaunsee	Kansas Senate 017	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	Kansas Senate 017	D-Susan G Fowler	358	30	8550	41 
Wabaunsee	Kansas Senate 017	R-Jeff Longbine	857	71	12456	59 
Wabaunsee	Kansas Senate 018	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	Kansas Senate 018	D-Laura Kelly	378	32	14740	52 
Wabaunsee	Kansas Senate 018	R-Dave Jackson	809	68	13842	48 
Wabaunsee	Kansas Senate 020	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	Kansas Senate 020	D-Candace Ayars	260	28	11576	35 
Wabaunsee	Kansas Senate 020	R-Vicki L. Schmidt	654	72	21922	65 
Wabaunsee	Kansas House of Representatives 051	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	Kansas House of Representatives 051	D-Adrienne Olejnik	1554	46	5255	48 
Wabaunsee	Kansas House of Representatives 051	R-Ron Highland	1800	54	5721	52 
Wabaunsee	Member, State Board of Education 004	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	Member, State Board of Education 004	D-Ann E. Mah	785	38	72167	58 
Wabaunsee	Member, State Board of Education 004	R-Sue E. Mollenkamp	1290	62	51336	42 
Wabaunsee	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	Supreme Court Justice- 01	Carol A. Beier -  YES	1730	53	603487	56 
Wabaunsee	Supreme Court Justice- 01	Carol A. Beier - NO	1528	47	471746	44 
Wabaunsee	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Wabaunsee	Supreme Court Justice- 02	Dan Biles -  YES	1712	53	593419	56 
